Player,PIE_2018,PIE_2017,AGE,MIN_2017,GP,W,L,PTS,FGM,3P%,FTM,FT%,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,Height,Weight,Draft_Number,%_Box_Outs_Off,%_Box_Outs_Def,%_Team_RebWhen_Box_Out,%_Player_RebWhen_Box_Out,ContestedREB%,DeferredREB_Chances,AdjustedREB_Chance%,AVG_REBDistance,PassesMade,PassesReceived,SecondaryAST,ASTAdj,AST_ToPass%_Adj,ScreenAssists_PTS,Deflections,%_Loose_BallsRecovered_OFF,%_Loose_BallsRecovered_DEF,ChargesDrawn,Contested2PT_Shots,Contested3PT_Shots,FGM_und_5ft,FG%_und_5ft,FGM_5_9ft,FG%_5_9ft,FGM_10_14ft,FG%_10_14ft,FGM_15_19ft,FG%_15_19ft,OPP_FGM_und_5ft,OPP_FG%_und_5ft,OPP_FGM_5_9ft,OPP_FG%_5_9ft,OPP_FGM_10_14ft,OPP_FG%_10_14ft,OPP_FGM_15_19ft,OPP_FG%_15_19ft,OPP_FGM_20_24ft,OPP_FG%_20_24ft,OPP_FGM_25_29ft,OPP_FG%_25_29ft,DEFRTG,NETRTG,AST%,OREB%,DREB%,eFG%,TS%,USG%,PACE,cluster_five_1,cluster_five_2,cluster_five_3,cluster_five_4
Elfrid Payton,9.8,0.4650759236297214,-0.5055289142559175,0.79391109298141,0.15241814868167264,-1.010907818708344,1.4953733613833164,0.6561848574399306,0.8465127821334625,0.15668902340545554,0.47037188906908894,-0.8480546666960762,1.5701926119894225,1.3171917239714022,-0.11731116549969256,0.7133526080051893,0.9662783757211025,1.214652593067598,3.507865733788877,-2.682315390855938,-0.9595956448971494,-1.4827495626177178,-0.7559998144566727,-0.015395500988645481,0.29988753367960047,-0.2540026654603978,0.5362946313227162,-0.5945744171718974,-0.24545411624869481,-0.4471675970444652,0.685632424698072,1.3790229928425488,1.5041850300453268,1.4341187106531903,1.7350170152494255,1.7210554291182714,0.07031461313906846,1.245021775799101,0.05329079635753241,0.049846078632676274,-1.0165759946441397,0.051252601132512385,0.8061159418750056,1.3969756775930748,0.17016415536885235,1.2286980782643944,0.05204881487797417,0.7975540302954468,0.08640018269753603,0.3212961343074866,-0.039085849673667385,1.4284585830989456,0.3248451120089263,0.7517947707772392,-0.3912573162355282,1.1248577979366403,0.5655132028482268,1.0325675428839047,0.5610684198582567,1.232713223438324,1.1469554620046034,0.5404391667769891,0.37122639727851864,1.5318733856988487,-0.8692840487128882,1.8001448852120197,0.024017805473480754,-0.26015400626560936,0.012372996458625439,-0.12843722450649664,0.6066581540256689,0.4812635032295004,1.6311193882471007,-0.05012547071170855,-0.9534625892455922,-0.1430397079704303
Emmanuel Mudiay,9.8,-0.2998012716413059,-1.1430021253674882,-0.33463870363366316,0.20372339634123143,0.062010692937251005,0.4884456563207999,0.0029965210574067038,-0.01960711999271534,0.10397423479384443,0.304498648619693,0.03930599556399792,0.8331492084649759,-0.13348266065567826,-0.55906121869658,-0.8012024088826856,-0.13309788483958468,0.026215556320418467,-0.28513296913637265,-1.4763212590379926,-0.6809824047028159,-0.7886192112181108,-1.0243397932498273,-0.17846069624637487,0.44937593394162584,1.1732925370591412,1.2702645324106094,-0.4896694858823178,-0.728296737036386,-0.6045790206272796,0.5622500934003593,0.5112383019138731,0.8744546519584143,0.45519118656222257,0.8531078156088917,0.7844172461612371,-0.7514617630816199,-0.13394314818830022,0.5026382499486773,-0.4097882421236486,-0.2675543425924544,-1.0767989686381967,-0.13352443755521642,-0.004019814161896909,-0.9989723878501796,-0.1702611367942065,-0.4226725422888198,0.4521500115525251,-0.07353048277986028,0.6395074918710263,0.0036667935918444127,-0.08458897372356158,-0.04995686741780654,-0.40530005210743497,-0.32817452536504327,-0.5768477546182522,-0.21275894586200442,-0.3028883039540344,0.5274687669609291,0.3246300418399065,0.6726567876383868,-0.2557328164210704,0.5453190473129186,0.83801106060921,-0.6735248157263868,1.3055121741897264,-0.6218885090920871,-0.5983915965788429,-1.2094505546122682,-1.0897399919384667,0.9301777462655222,0.4784923122320162,1.6311193882471007,-0.05012547071170855,-0.9534625892455922,-0.1430397079704303
Enes Kanter,15.2,1.5605313087993233,0.04463803117440169,0.4373488424259697,0.5745643603725517,-0.06493677771527641,1.097231262928278,0.8458830691725293,1.0952128959898344,-2.055496424959942,0.8163300232210797,0.8572558118108421,0.7326298406332767,-0.41226978024727157,0.5373315018155131,1.1866543002035121,1.0632641192710126,1.7254025022124329,-0.28513296913637265,-0.8709986698124615,1.2063423351745572,1.0576971036830844,-1.5123323229003656,2.09331860708202,-2.3049211161280625,-0.42172497639360795,1.4828345372248566,1.2856145349661163,2.4043393748458914,0.3055409834218723,-1.3090017845110613,0.796940891574102,0.18290396148102164,-0.06639535974203374,-0.12734945505657072,-1.1085599491946931,1.4962444041040055,-0.2799681700891112,0.7655331073438035,-0.6672518404660989,-1.0165759946441397,1.4596154288446122,-0.4673920159054126,1.867593281373229,0.42835947423360377,1.725947528384215,0.8095013354390865,0.4521500115525251,0.45331432406928046,0.3212961343074866,0.5458812259722262,0.5216123720906269,-0.06937101529235444,0.4205687378335518,0.24528799404929832,-0.06909214220321779,0.06387456467458456,0.25390161528986077,0.26250959085194336,0.8758486123195397,0.49332006680588014,0.7183297162527331,0.2667162351561376,0.83801106060921,-0.2775488441893921,-0.40114417154246695,2.072926118087578,2.049125590854599,0.9555712618978237,1.0572953018408495,0.6235664873514319,-0.4914245368869396,-0.6130759079963239,-0.05012547071170855,1.0488088481701516,-0.1430397079704303
Eric Bledsoe,12.5,0.8559816019246193,0.5246839237037726,1.1291965622949747,0.7396132051386305,0.7356638963467907,0.41981515784615053,1.2803669139371965,1.2281640788185422,0.29487086489111686,1.395991857734065,0.35238261334512905,1.703013703959269,2.2635233689541607,0.7844010470222328,1.0280129705105219,1.3342474617076576,0.6973594162588928,3.5064890690079196,0.5984142593863498,-1.7382065176179442,-0.5670284398002144,-0.21745532814157006,-0.4204228888636769,0.6476143237680438,-0.6086835659910262,-1.0013228447729896,-0.36956446032555834,0.6256989694032029,-0.6671440155782599,0.7672956743350116,1.5090202887884399,1.5928853813237556,1.6420580763079562,1.5217633131402155,0.9932700475477628,0.07031461313906846,2.147854495476912,-0.3517387916185039,0.4207609567149063,0.2904344808504424,0.3775392345369731,1.0044797984442,1.1888342084875807,0.44919525838020596,0.6883314915826937,0.36444532237171234,1.066742517907799,0.37692347671124105,1.1011066210084968,0.41557075532957766,1.4284585830989456,-0.2043956643117633,-0.07535274285700608,-0.6422511581470033,0.6117234059602156,-0.46218480170262655,0.3880069263240022,-0.4001021328750155,0.13609989006832862,0.07073963493811537,1.522606409764152,0.2841374755502847,0.2521294065242453,0.2869419653189934,1.2456108398324517,-0.4089814104908407,-0.5788651966083223,0.27466650388973163,0.4637850326472596,1.268431699039563,-0.32238188604049317,1.6311193882471007,-0.05012547071170855,-0.9534625892455922,-0.1430397079704303
Eric Gordon,7.0,-0.005713994244559102,0.7425741492338767,1.1042567521910602,0.46654833258645145,1.603807011375449,-1.0127406309223779,1.3137011931657958,1.1290317282529252,0.3737104914749667,1.1397048180641451,0.48212998330006707,0.9291676960868831,-0.13348266065567826,0.24150302239882135,-0.20801456164654664,0.6436837287782047,-0.9618303875127505,-0.28513296913637265,2.7124249996298446,-0.9595956448971494,-0.13723605347162998,-1.0243397932498273,-1.234867852027177,1.1129750887392356,-0.5347364954424193,-0.7975436020123113,-1.014549992538808,-0.728296737036386,-0.4577056802963174,1.208537143471484,-0.2732717949535994,0.5308781698328014,-0.06639535974203374,0.42161251029304286,1.0191083145846263,-0.328423360791459,0.2685018170260715,-0.422525622219936,0.5615870214681,0.03173244783946082,-0.4457770600180421,0.3987239215652832,0.8237263308373831,0.20092581998375778,-0.1702611367942065,-0.17481881219230966,-0.6041711065181722,-0.4572163356740911,-1.3044602467098259,-0.39600309715720255,1.398271536623332,0.3048376525785176,1.249472095032851,0.18107762018426787,0.6117234059602156,-0.6384333323185434,0.11786520254428838,-0.4152896963317987,0.6943571554986934,-0.41445116626838696,0.8073952149997341,-0.5359677169554093,-0.43443556418873036,0.8876770841180629,-0.07736896790460923,-1.158173661318471,-1.329052791232985,0.3258377625483222,0.411967959357601,1.0366621283342363,0.04341532562722935,1.6311193882471007,-0.05012547071170855,-0.9534625892455922,-0.1430397079704303
Eric Moreland,9.5,0.3408728875986435,0.04463803117440169,-1.195002795217574,0.36017029517309906,0.24960863463231012,0.4884456563207999,-1.7077811939800573,-1.5108484258623118,-2.055496424959942,-1.6123104990428843,-2.358597866503283,-0.8338701414769284,-0.41226978024727157,1.171128922795531,-0.20801456164654664,-0.7083061933429292,0.4498793302172751,-0.28513296913637265,0.10276102709032774,0.8649974072893377,0.7904485109046947,1.3819925185649928,1.098921651702296,-1.049953526571326,-0.21453697894528473,0.6999687849416757,0.9152572450817057,-0.24545411624869481,-0.24576829177594992,-1.3090017845110613,-0.9920837665666489,-1.0078054621114405,-0.7540402977956855,-0.4547006730925907,0.49055204361869,1.256955549850974,-0.4328987246777416,0.4513174209459439,-0.3585166493971068,1.805079915751947,0.420797118767552,-1.4276959488463017,-0.7370345539068461,0.0782458077814708,-0.8009971844301086,0.339560506894828,-0.6041711065181722,-0.05695200838887573,-1.3044602467098259,-2.039080225025635,-1.2413460602226607,-0.41348561496031,-1.2274800172192994,-0.5421137414308708,-1.583443792029378,-0.6033139377835348,-1.5437678995939852,-1.1526697377401862,-1.0592653925649353,0.21680533029966903,-0.9564551631207808,-0.02962481014550567,-1.059674787196844,0.18399397636052728,0.2734538864108021,1.4686949393565343,1.6115906312748594,0.33856567818153177,-0.22743398479267085,-2.1813133021191278,-0.9652981974564849,-0.6130759079963239,-0.05012547071170855,1.0488088481701516,-0.1430397079704303
Ersan Ilyasova,7.1,0.23805653023477516,1.140659432921974,0.3518715819234434,0.46654833258645145,0.495020383542144,0.3509648039457219,0.39008677043568113,0.36064603760573516,0.3802766030802014,0.304498648619693,0.19830618477838444,-0.13744271968581084,0.5775177011934942,0.24150302239882135,0.7133526080051893,0.3975668987184707,1.1532431568323673,-0.28513296913637265,0.1706219417128613,0.8649974072893377,0.6738707320143906,0.5998351761927316,1.1785030484970636,-1.1181267243693742,-0.09441053307919442,0.9785015916506355,0.9227184876225273,0.20446867467743066,0.3165023797181612,-0.6043665756558964,0.5845280305343115,0.17702750738097967,-0.06639535974203374,-0.2824902065939125,-1.1085599491946931,1.2216132518527918,0.6269094024968798,-0.18450666254393516,0.30250871084663766,2.060062226123105,0.6264226689958615,0.1891424148492109,0.4535487273502781,-0.18417014409768084,-0.8009971844301086,-0.13688560302738395,0.00032481937134010765,0.5350090466966259,0.3212961343074866,0.24234147788834215,0.21869649855552556,-0.3568358331868023,0.08982611388036485,-0.1508517801298162,0.6117234059602156,0.06387456467458456,0.5202737725177449,0.2461771418366995,0.5106639464910394,0.03831175510286003,0.36288062768707263,0.24929383554229737,-0.03265254289038149,0.17069182600616326,-0.6200489109265062,0.96236451972174,0.4731204677410031,0.14488550068210287,0.1469671886193628,0.09676361540147362,0.12100867355674613,-0.6130759079963239,-0.05012547071170855,1.0488088481701516,-0.1430397079704303
Evan Fournier,7.7,0.0775696149888438,-0.22072514996364523,1.2291165828058734,-0.14633554775524485,-0.5233472190081214,0.6250738277706814,1.2915217308855653,1.292411188033014,0.5049232654838943,1.0407189839291713,1.0473391689465956,0.7326298406332767,0.35862865163542823,-0.11731116549969256,0.8702388858465928,0.8122768148746461,-0.9618303875127505,-0.28513296913637265,-0.6851396405111914,-0.09383841550788985,-0.5670284398002144,-0.10685873555287294,-0.6278581512183157,0.795066842985994,0.39789569060890473,0.08751258161784686,-0.5783838344937927,0.20446867467743066,-0.8225405060436147,0.685632424698072,-0.13860118423851406,0.5258189696704023,0.45519118656222257,0.7375617198386674,1.5492106987646286,-0.11109683017282104,1.1496213077862065,0.1624802744568188,-0.0640294340344548,-0.2675543425924544,-0.05062691188239808,0.29445590717727,0.8237263308373831,-0.03334666188265227,1.2286980782643944,0.5999912690976942,0.7975540302954468,-0.1953569842844574,1.1011066210084968,0.8864381394589016,1.7905042299606164,0.38505484579066973,1.083472573692903,-0.3786512867688767,1.296341645429301,0.28279524988310056,1.6401305793174248,1.0074746040007418,1.232713223438324,0.3468313584788908,0.7183297162527331,-0.15174869394072424,0.6402953038105059,-0.13753343045329122,0.23848801441150774,-1.0804880766997895,-0.9033835675351348,0.3003042528696715,0.39895346630085954,0.8520693685353925,0.4396956382672578,1.6311193882471007,-0.05012547071170855,-0.9534625892455922,-0.1430397079704303
Evan Turner,9.9,-0.5896071462202893,0.7425741492338767,0.4251233065401107,1.0225941801987386,1.2047264135156772,0.2125752518974808,-0.07112750765202389,0.031018341275848897,0.10397423479384443,0.015609118431274643,0.8770378730159294,0.2769351435204292,-0.13348266065567826,0.24150302239882135,0.40233143779371455,-0.15371974078765172,-0.9618303875127505,-0.28513296913637265,-0.1409497096147053,-0.09383841550788985,0.07134599299795673,-1.6817803309632662,-0.6630928104267406,0.8180734854421275,-0.1347420039864854,-0.15030567312367912,0.09428742521274036,0.6256989694032029,-0.4471675970444652,-0.33523447138632073,0.20374311832756895,0.23511743099519566,-0.06639535974203374,0.31631082351532497,0.1319648777861085,-0.45430922607224833,-0.2799681700891112,-0.705896341877852,0.8777457263735002,-1.0165759946441397,-0.10322910903056015,0.3987239215652832,-0.8882648658712153,0.221467400616757,0.9873920017226281,0.5505283915553935,1.5913151035377364,0.4096795470777782,1.1011066210084968,0.5406833782244236,0.12775141297708464,-1.1067207017660425,1.249472095032851,1.1167415844611361,0.6117234059602156,-0.008630629016051394,0.9068641057203749,0.10039652203968488,0.602794095867306,-0.0427077430270361,-0.1676477547319431,-0.1866523302739662,-0.11079584679426811,0.027828213541515778,0.11768489619957602,-0.9355405122368842,-0.5788651966083223,-0.4313609641656256,-0.38586486044901624,-0.5459921386263585,-0.3694921329976962,-0.6130759079963239,-0.05012547071170855,1.0488088481701516,-0.1430397079704303
Frank Kaminsky,10.6,0.21184555231327049,-0.22072514996364523,0.12109062891445212,1.0225941801987386,0.43413864588329676,1.097231262928278,0.42105728851411733,0.3159723836708533,0.5114779639380295,0.688100487904633,0.38918925331631593,-0.46080952182304497,-0.41226978024727157,-0.55906121869658,-0.9465543126693742,0.07583666365385479,-0.9618303875127505,-0.28513296913637265,-0.17643387270990574,1.5589350198548002,0.9439644937269548,-0.8395552636051792,0.35537733293878204,-0.08557169257261546,-0.012874165564301638,-0.15810488371212197,-0.3935082047302632,0.6256989694032029,0.13093924567643891,-0.20299877988759318,0.6802609052133796,0.20044226973862636,0.45519118656222257,0.14223723020733217,-0.7240484666455622,1.1639148818343028,-1.1299917165606925,-0.6221343910781173,0.7906684848274519,0.2904344808504424,0.6655836381504648,0.6042835646732265,-0.2208654210423297,-0.1741640216728402,1.4260413688283382,0.18361712724842102,1.066742517907799,0.37146160361333175,-0.08318176241884896,-0.406946773716088,0.12775141297708464,1.0659094346034879,0.08982611388036485,0.20674742192765103,0.4411421982580972,0.6646140613353608,0.25390161528986077,0.1487473935968341,-0.055101696525846414,-0.10747125428010917,0.6293438144580492,0.458286797180555,0.5912451253600677,-0.06540902138682127,-0.07736896790460923,-0.4089814104908407,0.12072105632763205,-0.19176216748703875,-0.03081342038400558,0.45069204875088864,-0.2614156840958695,-0.6130759079963239,-0.05012547071170855,1.0488088481701516,-0.1430397079704303
Frank Mason,8.5,0.022283379112502902,-0.5055289142559175,-0.39397490641485217,-0.38303325592293797,-0.7279938680575705,0.4884456563207999,-0.1282905692412983,-0.23255860423539443,0.3802766030802014,0.5467265139195113,0.557434444293093,0.2769351435204292,0.12246410891728206,-0.55906121869658,-0.6546327513435929,-0.18490645710474862,-0.9618303875127505,-0.28513296913637265,-0.17643387270990574,-2.2117207076002354,-1.2462450000059175,0.523965362159708,-0.2807495975318917,0.5366377760085608,-0.6573671855717769,-0.3319258954364982,-0.6921276817847267,-1.2492982481864423,0.20714597432182705,0.8889334569995189,0.48030553410874544,0.8301100662567806,1.178352186466482,0.7375617198386674,0.5445952849741903,-1.131437954516897,-0.4328987246777416,0.35506856914554136,-0.26149296504564973,-1.0165759946441397,-1.4249209430202352,-0.13352443755521642,-0.33850977489692835,-1.7597289860997127,0.3119441529403462,-0.2635294261468501,0.00032481937134010765,-0.16762958507004388,0.3212961343074866,-0.14642505987949722,-0.5403054003205189,0.1459021236060788,0.08982611388036485,1.1035903238387164,-0.5768477546182522,-0.1409358842946068,-0.5951739247843227,0.18111624613134278,-0.15176530733477137,-0.33377211544248186,-0.6070164644880333,0.04013346843643893,-0.1419360895973623,-0.018306788914938598,1.144998191398806,-0.0938704910037706,-0.4447087954635711,-1.4238543525091425,-0.9938742473558463,0.8520693685353925,-1.486282104983237,1.6311193882471007,-0.05012547071170855,-0.9534625892455922,-0.1430397079704303
Frank Ntilikina,3.9,-1.4807331079301393,-2.316586476811655,-0.03572794052709621,0.9652191864506258,-0.0012648029383190505,1.4953733613833164,-0.5508287393449642,-0.5263045960975441,0.10397423479384443,-0.7828031621827789,-0.2906605899377582,0.7326298406332767,0.35862865163542823,-0.55906121869658,0.7133526080051893,-0.3457006965041232,0.026215556320418467,-0.28513296913637265,-0.3919979493839012,-0.6809824047028159,-1.2462450000059175,-0.9286515302035437,-0.4352341215963472,0.6588286786146447,0.3395737486912282,0.21494318090318396,-0.3138408416128568,-0.728296737036386,-0.18170973967463086,1.3267000338237585,0.814171477932954,0.9778233761423599,1.4341187106531903,0.9592334790855066,0.6251375629459662,-0.9289487577087328,0.5117160310929022,0.34223315297307,-0.24846959720558448,-0.6142879132721817,-0.10322910903056015,-0.2434913773081193,-0.8882648658712153,-0.790590906569286,-0.8009971844301086,-0.7311458041277599,0.00032481937134010765,-0.2953762103881827,0.3212961343074866,-0.32506470527881964,-0.23638312654592394,-0.8021640641688726,-0.07535274285700608,0.04023937008300884,-0.7454925265456575,-0.6618096471361992,-0.3028883039540344,-0.26217167638200806,0.23068744566262073,0.03831175510286003,-0.1676477547319431,-0.02962481014550567,-0.2658284909096717,-0.057499144650594386,0.9559253410006774,-0.5118723200056083,-1.0106567601201375,-1.5252638827693932,-1.7111922431180473,-0.2530939202213384,-0.2531021111034249,1.6311193882471007,-0.05012547071170855,-0.9534625892455922,-0.1430397079704303
Fred VanVleet,9.5,0.537439421923063,-0.5055289142559175,-0.26323375069875804,0.851632729232558,1.603807011375449,-0.4955853449072362,0.0029965210574067038,-0.07123113082676828,0.7340168999210431,-0.09382713606624342,0.7009156289280374,-0.13744271968581084,0.5775177011934942,-0.11731116549969256,-0.20801456164654664,0.04679180075271955,-0.9618303875127505,-0.28513296913637265,1.538870075539923,-1.9793792295418111,-1.0149493198488906,1.3819925185649928,-1.0412019520177862,1.0290288939371803,0.1819496679953036,-0.8674301731820281,-0.8398553326533674,-0.24545411624869481,-1.1994671116081042,1.208537143471484,0.2894601139791952,0.556015343876029,1.4341187106531903,0.9592334790855066,1.3248286081692924,-0.328423360791459,0.6269094024968798,-0.20379695984523677,0.3232789575760866,1.0233798776413565,-0.7053046635853856,-0.35475908462978917,-0.004019814161896909,-1.1389348125609295,-0.8009971844301086,-0.20013585341561727,-1.434773187967878,-1.806454615001591,-0.6077538274067177,-0.07121794288756506,-0.35789659973067306,-1.2120561909103134,-0.40530005210743497,-0.7917904352680909,0.10072499981116786,0.34397437817981863,-0.5951739247843227,0.020352725852713156,-0.7484843579908047,-0.382188685321454,-0.6070164644880333,-0.1866523302739662,-0.7953060215374608,0.7814552088674956,1.1291393924308448,-0.802610449312584,-0.5400894407038057,0.13175894996090237,0.11990759976233967,0.19340546625679939,-0.546848356836591,1.6311193882471007,-0.05012547071170855,-0.9534625892455922,-0.1430397079704303
Furkan Korkmaz,7.9,-4.060011646723711,-1.8912022140729419,-1.887382326031992,-1.7482865221796482,-1.1577343255654962,-1.8945915882082562,-1.9308597089846242,-1.9218108467852832,-0.05442930324095954,-1.8856968937766527,-1.7925358995843952,-2.1065993819332696,-1.8479180129441017,-1.1124734602096649,-1.3748381514722432,-2.0781430242194605,-0.9618303875127505,-0.28513296913637265,-1.0585661951704248,-0.09383841550788985,-1.2462450000059175,0.18903859335077736,-1.6607800673038553,1.247070776251951,2.0380958058399283,-2.090760465258489,-2.4425466724898883,-2.434069700992158,3.502671009338483,0.5622500934003593,-2.111447282619345,-1.874404695040979,-0.06639535974203374,-1.4090660897571279,1.1729472823193945,-1.6379848610227203,-1.776567526504479,-2.6562058080456765,3.2455271815156226,-1.0165759946441397,-1.8376774709759744,-1.82285356354679,-1.8519594967648951,4.4435052900276775,-1.6465450309718697,-2.3913946624773117,-1.434773187967878,-2.182371202643293,-1.3044602467098259,-2.039080225025635,-1.6085450898600233,3.1916713503563496,-1.3913930456843824,0.3353820608878435,-2.081195137314125,-2.444061868134787,-1.5437678995939852,-0.5805211837200059,-1.380066710678293,5.819184671229825,-1.9907007939232029,-0.41364877036815084,2.2721867669771743,-2.5235961539924454,-0.6379364247082885,-0.5659297403073784,-0.1530611622691747,-2.2261141367700983,-2.666769809491925,-0.40781235787205694,1.639621340177284,-0.6130759079963239,-0.05012547071170855,-0.9534625892455922,-0.1430397079704303
Garrett Temple,5.2,-0.7986270961688976,1.3230225348866433,0.3153117070234128,0.25545249239099826,-0.32394663190124084,0.9632278713739861,-0.03377569103549508,-0.07123113082676828,0.590091495693996,-0.3373944910035321,0.11827478235692111,0.14690911058177133,0.5775177011934942,0.24150302239882135,0.40233143779371455,-0.16408115324508124,-0.9618303875127505,-0.28513296913637265,-1.399892904169734,-0.39246990144293603,-1.0149493198488906,1.3819925185649928,-1.6607800673038553,1.247070776251951,0.4419911364275881,-0.7457610737872875,-0.5945744171718974,-0.24545411624869481,-0.24576829177594992,0.5208795926083587,0.18368285582472435,0.3525079416061449,0.45519118656222257,0.2605852834991413,-0.009623976349522485,-0.9289487577087328,0.8459333494194841,-0.9444899526531388,1.1501696977145301,-0.2675543425924544,-0.32602334135413946,1.199603956098036,-0.8882648658712153,-0.43202907279739056,-0.8009971844301086,-0.48660753877168866,0.00032481937134010765,0.518682487083004,0.8941973525883847,0.16840381982340655,0.036772065168701,-0.030511491758780523,0.255134846081355,0.24528799404929832,-0.4078905125974469,0.30724792820639213,-0.44775916145600403,0.1487473935968341,0.5106639464910394,-0.15601321117502853,0.8073952149997341,0.47569548745170276,0.28410710175954,-0.4901869691015675,-0.05029825659171915,-1.0063803591375036,-0.9033835675351348,-0.04142148688971376,-0.15658030557046157,-0.3852939036736609,-0.8793912765345197,-0.6130759079963239,-0.05012547071170855,1.0488088481701516,-0.1430397079704303
Gary Harris,7.6,0.21184555231327049,-0.8120640222405977,1.505185735148281,0.36017029517309906,0.5556048095430132,0.14302021466711606,1.2579250852893848,1.3240092153697836,0.6162786842432973,0.688100487904633,0.6527569862444514,0.8331492084649759,2.026576801209054,-0.55906121869658,-0.056957480341613555,0.9435587893300659,-0.9618303875127505,-0.28513296913637265,0.917286268221674,-0.9595956448971494,-0.3499662677592512,-0.16127094456267177,-0.17846069624637487,0.44937593394162584,0.7747368691988495,-0.3640161220194728,-0.6351351723954876,-0.728296737036386,-0.27771557124322366,1.0095769408079986,-0.04453022575264177,0.6540269921589243,1.178352186466482,0.7772144078896411,1.4996910451088554,-0.9289487577087328,1.8465404977440676,-0.12021611003933141,0.23357974449329216,0.708474869759361,-0.38514203474056746,0.9057164929049677,1.015313348247485,0.616830320762426,0.6883314915826937,0.34578338259325053,1.066742517907799,0.6056873720913241,0.6395074918710263,0.18955708090059514,1.6698622943103125,0.4860289147961383,1.5817766229676113,0.09138518428671424,1.296341645429301,0.2583679690052998,1.401080612389157,0.5779080610767089,1.924781120944776,-0.05890298216870244,0.5404391667769891,0.09243955377852033,0.3001211169134035,0.3367336320441477,0.11768489619957602,-0.802610449312584,-1.4256513692644095,0.6968554071944052,0.6547457059749118,0.48595605857953333,-0.36672094200021593,1.6311193882471007,-0.05012547071170855,-0.9534625892455922,-0.1430397079704303
Gary Payton II,21.2,-1.0615144692985297,-0.22072514996364523,-1.464215689607936,-1.505282870782531,-1.232785072062365,-1.088607063667811,-1.3654807899160366,-1.2449263582162344,-0.41240650880209206,-1.8856968937766527,-2.5281861721585064,-1.5225092431411684,-1.054432607607284,-1.1124734602096649,-0.8012024088826856,-1.2924866685224237,0.026215556320418467,-0.28513296913637265,0.23779783501999774,-1.2285273135077543,-1.2462450000059175,1.3819925185649928,1.3495817951562665,-1.3489741785054128,-1.4425940266479769,-2.090760465258489,0.302595002024777,-1.2492982481864423,-0.21376627641414808,-1.021117246921621,-1.2048964721151463,-1.174136485177237,-1.6838446962662716,-0.7532780632542602,0.16002501621215529,-0.9289487577087328,-0.4328987246777416,-0.7961401733659913,0.9801308687571446,-1.0165759946441397,-1.244144254143472,-1.3009151249229907,-0.595717783303444,-0.520165718160793,-0.8009971844301086,0.9015834342654454,-1.434773187967878,-2.182371202643293,-0.6077538274067177,1.649621264940659,-1.2719023817432615,-1.0358723697521548,-1.063380746504907,1.7528183730796596,-1.4166217890690427,0.20958994656738894,-1.0544143623165672,1.3809319909826643,-1.271917658328483,0.37936538470198233,-1.303795559502383,0.07500538757826804,-0.21949415766529573,0.42198422173410827,0.14239299100262925,0.7160405160304354,0.2030862764117368,-1.00195804030589,-1.6066764772581283,-0.34067949404606596,0.12655105555171048,-0.6130759079963239,-0.05012547071170855,-0.9534625892455922,-0.1430397079704303
George Hill,7.9,-0.33073652979569573,1.3230225348866433,0.5844243893238596,0.36017029517309906,-0.0012648029383190505,0.7608991197187455,0.2457846791004921,0.12943846255818298,0.7405530103218052,0.38976732108015005,0.2703388318865144,0.2769351435204292,0.5775177011934942,0.24150302239882135,0.09513828943665403,0.161489944673299,-0.9618303875127505,-0.28513296913637265,-0.5745482519591556,-1.2285273135077543,-1.3402075204962998,0.18903859335077736,0.7226434408879439,-0.5225063802920866,-0.09441053307919442,0.0648158228316245,-0.4094918215254572,-0.24545411624869481,-0.23510702445242937,1.208537143471484,1.0648373190085523,1.1254933397410805,0.8593692932673452,0.7375617198386674,-0.15347286431861495,0.29312400244244413,0.738227851987523,-0.0816493637676148,0.19244905388305375,0.03173244783946082,-0.2120270090032315,1.0044797984442,-0.33850977489692835,0.6063039553580473,0.3119441529403462,0.11476814466485206,0.4521500115525251,0.4096795470777782,0.6395074918710263,0.22124449117840533,0.4913363851989537,0.344883797416803,0.7517947707772392,0.7370918721209984,0.27080637331933777,0.4544925803916034,-0.020203250436757126,0.020352725852713156,0.7853699975093622,0.21680533029966903,1.0750537117837557,0.4234660358112938,0.8878190525573123,-0.14564232888984122,0.31922098256953074,-0.4089814104908407,-0.9673779087818521,0.36394432715140396,0.4379245047857144,-0.3629168514250947,-0.9597558154615206,1.6311193882471007,-0.05012547071170855,-0.9534625892455922,-0.1430397079704303
